,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
683,Abruzzo,Provincia di Chieti,San Martino sulla Marrucina,Scuola Secondaria di primo grado (4),Rapino - IC Fara F.P.,"Rapino - IC Fara F.P.
Via Parco della Rimembranza 1
66010 Rapino CH
Istituto principale:
CHIC83000G Fara Filiorum Petri - Fara Filiorum Petri",Scuola statale,CHMM83003P
684,Abruzzo,Provincia di Chieti,San Martino sulla Marrucina,Scuola Secondaria di primo grado (4),I. Omnicompr N. da Guardiagrele,"I. Omnicompr N. da Guardiagrele
Via G.Farina 1
66016 Guardiagrele CH",Scuola statale,CHMM062004
685,Abruzzo,Provincia di Chieti,San Martino sulla Marrucina,Scuola Secondaria di primo grado (4),Fara Filiorum Petri,"Fara Filiorum Petri
Via San Nicola 1
66010 Fara Filiorum Petri CH
Istituto principale:
CHIC83000G Fara Filiorum Petri",Scuola statale,CHMM83001L
686,Abruzzo,Provincia di Chieti,San Martino sulla Marrucina,Scuola Secondaria di secondo grado (2),Liceo Sc. Guardiagrele - Io,"Liceo Scientifico
Liceo Sc. Guardiagrele - Io
Via Grele 24/B
66016 Guardiagrele CH
Istituto principale:
CHIS021001 I.O. Guardiagrele Lic. Scien. e Itet
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS02101B
687,Abruzzo,Provincia di Chieti,San Martino sulla Marrucina,Scuola Secondaria di secondo grado (2),ITC Guardiagrete - I.O.,"Istituto Tecnico Economico e Tecnologico
ITC Guardiagrete - I.O.
Via Grele 24/B
66016 Guardiagrele CH
Istituto principale:
CHIS021001 I.O. Guardiagrele Lic. Scien. e Itet
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· CHIMICA, MATERIALI E BIOTECNOLOGIE",Scuola statale,CHTD021017
688,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Via Melvin Jones,"Via Melvin Jones
Via Melvin Jones
66050 San Salvo CH
Istituto principale:
CHIC832007 San Salvo N.1",Scuola statale,CHAA832014
689,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),S. Antonio,"S. Antonio
Via Luigi Sturzo 8
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHAA84301E
690,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Ripalta,"Ripalta
Via Leon Battista Alberti Snc
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHAA84302G
691,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Marina,"Marina
Via Marco Polo 9
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHAA84303L
692,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Via Verdi,"Via Verdi
Via Verdi Snc
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHAA84304N
693,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Bimbo 2000 Onlus,"Bimbo 2000 Onlus
Via Stingi 27
66050 San Salvo CH",Scuola paritaria,CH1A04600G
694,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Bimbolandia Società Cooperativa A.R.L. il Mondo Che Vorrei Onlus di San Salvo,"Bimbolandia Società Cooperativa A.R.L. il Mondo Che Vorrei Onlus di San Salvo
Via Leone Magno 9
66050 San Salvo CH",Scuola paritaria,CH1A048007
695,Abruzzo,Provincia di Chieti,San Salvo,Scuola dell'Infanzia (8),Il Mondo di Nanà,"Il Mondo di Nanà
Via San Rocco 24
66050 San Salvo CH",Scuola paritaria,CH1A2A500V
696,Abruzzo,Provincia di Chieti,San Salvo,Scuola Primaria (5),Via Melvin Jones - Io S. Salvo,"Via Melvin Jones - Io S. Salvo
Via Melvin Jones
66050 San Salvo CH
Istituto principale:
CHIC832007 San Salvo N.1",Scuola statale,CHEE832019
697,Abruzzo,Provincia di Chieti,San Salvo,Scuola Primaria (5),S. Salvo-S. Antonio-IC S. Salvo 2,"S. Salvo-S. Antonio-IC S. Salvo 2
Via Luigi Sturzo 10
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHEE84301Q
698,Abruzzo,Provincia di Chieti,San Salvo,Scuola Primaria (5),Via Ripalta,"Via Ripalta
Via Luca della Robbia Snc
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHEE84302R
699,Abruzzo,Provincia di Chieti,San Salvo,Scuola Primaria (5),Via Verdi,"Via Verdi
Via Verdi Snc
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHEE84303T
700,Abruzzo,Provincia di Chieti,San Salvo,Scuola Primaria (5),Marina,"Marina
C/Da Stazione Snc
66050 San Salvo CH
Istituto principale:
CHIC84300N San Salvo 2G. Rodari",Scuola statale,CHEE84304V
701,Abruzzo,Provincia di Chieti,San Salvo,Scuola Secondaria di primo grado (1),S M S. d'Acquisto IC S. Salvo 1,"S M S. d'Acquisto IC S. Salvo 1
Via Scopelliti
66050 San Salvo CH
Istituto principale:
CHIC832007 San Salvo N.1",Scuola statale,CHMM832018
702,Abruzzo,Provincia di Chieti,San Salvo,Scuola Secondaria di secondo grado (3),Liceo Sc. R. Mattioli - I.O.,"Liceo Scientifico
Liceo Sc. R. Mattioli - I.O.
Via Montegrappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS007015
703,Abruzzo,Provincia di Chieti,San Salvo,Scuola Secondaria di secondo grado (3),IPSIA - Io Mattioli S. d'Acquisto,"Istituto Professionale
IPSIA - Io Mattioli S. d'Acquisto
Via Montegrappa 69 Bis
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· MANUTENZIONE E ASSISTENZA TECNICA
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRI00701A
704,Abruzzo,Provincia di Chieti,San Salvo,Scuola Secondaria di secondo grado (3),I.T.E. R. Mattioli-Io Mattioli S. Salvo,"Istituto Tecnico Economico
I.T.E. R. Mattioli-Io Mattioli S. Salvo
Via Monte Grappa 69
66050 San Salvo CH
Istituto principale:
CHIS00700P Ist Omn. R. Mattioli-S. d'Acquisto
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD007011
705,Abruzzo,Provincia di Chieti,San Salvo,Istituto Comprensivo (2),San Salvo N.1,"San Salvo N.1
Via Scopelliti
66050 San Salvo CH
Comprende le seguenti scuole:
CHAA832014 Via Melvin Jones
CHEE832019 Via Melvin Jones - Io S. Salvo
CHMM832018 S M S. d'Acquisto IC S. Salvo 1",Scuola statale,CHIC832007
706,Abruzzo,Provincia di Chieti,San Salvo,Istituto Comprensivo (2),San Salvo 2G. Rodari,"San Salvo 2G. Rodari
Via Ruffilli Snc
66050 San Salvo CH
Comprende le seguenti scuole:
CHAA84301E S. Antonio
CHAA84302G Ripalta
CHAA84303L Marina
CHAA84304N Via Verdi
CHAA84305P Lentella Capoluogo - Lentella
CHAA84306Q Fresagrandinaria Capoluogo - Fresagrandinaria
CHEE84301Q S. Salvo-S. Antonio-IC S. Salvo 2
CHEE84302R Via Ripalta
CHEE84303T Via Verdi
CHEE84304V Marina
CHEE84305X Fresagrandinaria Cap. - Fresagrandinaria
CHMM84301P San Salvo 2 Fresagrandina - Fresagrandinaria",Scuola statale,CHIC84300N
707,Abruzzo,Provincia di Chieti,San Salvo,Istituto Superiore (1),Ist Omn. R. Mattioli-S. d'Acquisto,"Ist Omn. R. Mattioli-S. d'Acquisto
Via Scopelliti
66050 San Salvo CH
Comprende le seguenti scuole:
CHPS007015 Liceo Sc. R. Mattioli - I.O.
CHRI00701A IPSIA - Io Mattioli S. d'Acquisto
CHTD007011 I.T.E. R. Mattioli-Io Mattioli S. Salvo",Scuola statale,CHIS00700P
708,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola dell'Infanzia (2),San Vito Chietino Infanzia,"San Vito Chietino Infanzia
Via Giacomo Matteotti 1
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHAA81201V
709,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola dell'Infanzia (2),San Apollinare Infanzia,"San Apollinare Infanzia
Via Calvario
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHAA81202X
710,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Primaria (3),Marina Primaria,"Marina Primaria
Via Frentana
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHEE812014
711,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Primaria (3),S. Apollinare Primaria,"S. Apollinare Primaria
Via Calvario
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHEE812025
712,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Primaria (3),S. Vito Chietino-IC S. Vito Ch.,"S. Vito Chietino-IC S. Vito Ch.
Via Michelangelo 1
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHEE812058
713,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Secondaria di primo grado (1),San Vito Chietino,"San Vito Chietino
Via Michelangelo 1
66038 San Vito Chietino CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio",Scuola statale,CHMM812013
714,Abruzzo,Provincia di Chieti,San Vito Chietino,Istituto Comprensivo (1),Vito Chiet.G. d'Annunzio,"Vito Chiet.G. d'Annunzio
Via Michelangelo 1
66038 San Vito Chietino CH
Comprende le seguenti scuole:
CHAA81201V San Vito Chietino Infanzia
CHAA81202X San Apollinare Infanzia
CHAA812053 Treglio Infanzia - Treglio
CHAA812064 Rocca S. Giovanni E. d'Antonio - Rocca San Giovanni
CHEE812014 Marina Primaria
CHEE812025 S. Apollinare Primaria
CHEE812036 Rocca S. Giovanni Primaria - Rocca San Giovanni
CHEE812047 Treglio Primaria - Treglio
CHEE812058 S. Vito Chietino-IC S. Vito Ch.
CHMM812013 San Vito Chietino
CHMM812024 Rocca San Giovanni-IC San Vito - Rocca San Giovanni",Scuola statale,CHIC812002
715,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Secondaria di secondo grado (2),Liceo C. A. Volta - Iis Volta Francavilla,"Liceo Classico
Liceo C. A. Volta - Iis Volta Francavilla
Via Papa Giovanni XXIII
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC01701L
716,Abruzzo,Provincia di Chieti,San Vito Chietino,Scuola Secondaria di secondo grado (2),Liceo Scientifico A. Volta Succ.,"Liceo Scientifico
Liceo Scientifico A. Volta Succ.
Via Nicola Calipari Sn
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS01702R
717,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola dell'Infanzia (1),S. Eusanio del Sangro Cap.,"S. Eusanio del Sangro Cap.
Via Roma
66037 Sant'Eusanio del Sangro CH
Istituto principale:
CHIC81400N Castel Frentano - Castel Frentano",Scuola statale,CHAA81401E
718,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Primaria (1),S. Eusanio del Sangro Cap.,"S. Eusanio del Sangro Cap.
Via Circonvallazione Maiella 1
66037 Sant'Eusanio del Sangro CH
Istituto principale:
CHIC81400N Castel Frentano - Castel Frentano",Scuola statale,CHEE81402R
719,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di primo grado (1),Sant'Eusanio D.S. - IC Castelfr,"Sant'Eusanio D.S. - IC Castelfr
Piazza Cesare De Titta
66037 Sant'Eusanio del Sangro CH
Istituto principale:
CHIC81400N Castel Frentano - Castel Frentano",Scuola statale,CHMM81402Q
720,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),Liceo delle Scienze Umane,"Liceo Scienze Umane
Liceo delle Scienze Umane
Via del Campo Stortivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHPM00301V
721,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),Lic. Sc. Algeri Marino,"Liceo Scientifico
Lic. Sc. Algeri Marino
Via del Campo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS00301T
722,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),Ist. Prof. Casoli - Iis Algeri Marino,"Istituto Professionale
Ist. Prof. Casoli - Iis Algeri Marino
Via del Campo S.N.C.
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CHRI003013
723,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),Ist. Tec. Algeri Marino,"Istituto Tecnico Economico
Ist. Tec. Algeri Marino
Via del Campo Sportivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD00301N
724,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),Ist.T. Agrar. Agroal. e Agroind.,"Istituto Tecnico Tecnologico
Ist.T. Agrar. Agroal. e Agroind.
Via del Campo Sportivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHTF003021
725,Abruzzo,Provincia di Chieti,Sant'Eusanio del Sangro,Scuola Secondaria di secondo grado (6),V. Emanuele II,"Liceo Classico
V. Emanuele II
Via Bologna 8
66034 Lanciano CH
Istituto principale:
CHIS00900A V. Emanuele II
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC00901N
726,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola dell'Infanzia (1),S. Maria Imbaro,"S. Maria Imbaro
Via Roma 1
66030 Santa Maria Imbaro CH
Istituto principale:
CHIC80700E Fossacesia P.D. Pollidori - Fossacesia",Scuola statale,CHAA80705G
727,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Primaria (1),Primaria Camillo Fattore,"Primaria Camillo Fattore
Via Gesi 50
66030 Santa Maria Imbaro CH
Istituto principale:
CHIC80700E Fossacesia P.D. Pollidori - Fossacesia",Scuola statale,CHEE80702N
728,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di primo grado (4),Mozzagrogna - IC Fossacesia,"Mozzagrogna - IC Fossacesia
Via Brasile 13
66030 Mozzagrogna CH
Istituto principale:
CHIC80700E Fossacesia P.D. Pollidori - Fossacesia",Scuola statale,CHMM80702L
729,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di primo grado (4),P.D. Pollidori - IC,"P.D. Pollidori - IC
Viale San Giovanni in Veneres.N.C.
66022 Fossacesia CH
Istituto principale:
CHIC80700E Fossacesia P.D. Pollidori",Scuola statale,CHMM80701G
730,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di primo grado (4),Rocca San Giovanni-IC San Vito,"Rocca San Giovanni-IC San Vito
Via R. Paolucci
66020 Rocca San Giovanni CH
Istituto principale:
CHIC812002 Vito Chiet.G. d'Annunzio - San Vito Chietino",Scuola statale,CHMM812024
731,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di primo grado (4),G. d'Annunzio - IC,"G. d'Annunzio - IC
Via Masciangelo 5
66034 Lanciano CH
Istituto principale:
CHIC80800A Lanciano G. d'Annunzio",Scuola statale,CHMM80801B
732,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di secondo grado (3),V. Emanuele II,"Liceo Classico
V. Emanuele II
Via Bologna 8
66034 Lanciano CH
Istituto principale:
CHIS00900A V. Emanuele II
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC00901N
733,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di secondo grado (3),Liceo De Titta - Iis De Titta Fermi,"Liceo Linguistico e delle Scienze Umane
Liceo De Titta - Iis De Titta Fermi
Piazza Martiri VI Ottobre 1
66034 Lanciano CH
Istituto principale:
CHIS019001 De Titta - Fermi
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,CHPM01901C
734,Abruzzo,Provincia di Chieti,Santa Maria Imbaro,Scuola Secondaria di secondo grado (3),Da Vinci,"Liceo Scientifico
Da Vinci
Via Guido Rosato 5
66034 Lanciano CH
Istituto principale:
CHIS01100A Da Vinci - De Giorgio",Scuola statale,CHPS01101R
735,Abruzzo,Provincia di Chieti,Scerni,Scuola dell'Infanzia (1),Scerni,"Scerni
Via IV Novembre 16
66020 Scerni CH
Istituto principale:
CHIC820001 P.S. Zimarino - Casalbordino",Scuola statale,CHAA82001T
736,Abruzzo,Provincia di Chieti,Scerni,Scuola Primaria (1),Primaria Scerni-Io Zimarino,"Primaria Scerni-Io Zimarino
Via IV Novembre 16
66020 Scerni CH
Istituto principale:
CHIC820001 P.S. Zimarino - Casalbordino",Scuola statale,CHEE820013
737,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di primo grado (1),L. da Vinci-I.O. Casalbordino,"L. da Vinci-I.O. Casalbordino
Via Dante Alighieri 01
66020 Scerni CH
Istituto principale:
CHIC820001 P.S. Zimarino - Casalbordino",Scuola statale,CHMM820034
738,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (1),Ist. Omnicompr Ridolfi - Zimarino,"Istituto Tecnico Tecnologico
Ist. Omnicompr Ridolfi - Zimarino
Contrada Colle Comune 1
66020 Scerni CH
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,CHTA02000X
739,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (5),Ite Casalbordino - Io Spataro,"Istituto Tecnico Economico
Ite Casalbordino - Io Spataro
Via del Sole 21
66021 Casalbordino CH
Istituto principale:
CHTD07000B Istituto Omnicomprensivo G. Spataro - Gissi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07002D
740,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (5),Istituto Omnicomprensivo G. Spataro,"Istituto Tecnico Economico
Istituto Omnicomprensivo G. Spataro
Via Provinciale
66052 Gissi CH
Comprende le seguenti scuole:
CHTD07002D Ite Casalbordino - Io Spataro - Casalbordino
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD07000B
741,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (5),Lic. Sc. Spaventa,"Liceo Scientifico
Lic. Sc. Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,CHPS006019
742,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (5),Spaventa,"Istituto Professionale
Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,CHRC00602V
743,Abruzzo,Provincia di Chieti,Scerni,Scuola Secondaria di secondo grado (5),ITC Spaventa - Io Spaventa,"Istituto Tecnico Economico
ITC Spaventa - Io Spaventa
Viale della Stazione 9
66041 Atessa CH
Istituto principale:
CHIS00600V Spaventa
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,CHTD006015
744,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola dell'Infanzia (1),Taranta Pel. Suor M.A. Posata,"Taranta Pel. Suor M.A. Posata
Via Duca degli Abruzzi 4
66018 Taranta Peligna CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHAA825044
745,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Primaria (3),Lama dei Peligni Capoluogo,"Lama dei Peligni Capoluogo
Via Dante Alighieri 1
66010 Lama dei Peligni CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHEE825049
746,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Primaria (3),Palena Cap.- I.C.,"Palena Cap.- I.C.
Via Frentana 2
66017 Palena CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna",Scuola statale,CHEE825016
747,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Primaria (3),Primaria,"Primaria
Via Michele Persichitti
66019 Torricella Peligna CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHEE82506B
748,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Secondaria di primo grado (3),Lama dei Peligni - IC Palena,"Lama dei Peligni - IC Palena
Via Dante Alighieri 1
66010 Lama dei Peligni CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHMM825026
749,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Secondaria di primo grado (3),Palena,"Palena
Piazza Risorgimento - Lettopalena
66017 Palena CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna",Scuola statale,CHMM825015
750,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Secondaria di primo grado (3),Fara S. Martino - IC Palena,"Fara S. Martino - IC Palena
Via Garibaldi
66015 Fara San Martino CH
Istituto principale:
CHIC825004 Palena-Torric. Peligna - Palena",Scuola statale,CHMM825037
751,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Secondaria di secondo grado (2),Liceo delle Scienze Umane,"Liceo Scienze Umane
Liceo delle Scienze Umane
Via del Campo Stortivo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino",Scuola statale,CHPM00301V
752,Abruzzo,Provincia di Chieti,Taranta Peligna,Scuola Secondaria di secondo grado (2),Lic. Sc. Algeri Marino,"Liceo Scientifico
Lic. Sc. Algeri Marino
Via del Campo 35
66043 Casoli CH
Istituto principale:
CHIS00300B Algeri Marino
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS00301T
753,Abruzzo,Provincia di Chieti,Tollo,Scuola dell'Infanzia (2),Tollo - Capoluogo,"Tollo - Capoluogo
Via Gramsci
66010 Tollo CH
Istituto principale:
CHIC81300T Tollo N. Nicolini",Scuola statale,CHAA81305V
754,Abruzzo,Provincia di Chieti,Tollo,Scuola dell'Infanzia (2),Nicola Nicolini,"Nicola Nicolini
Via Antonio del Colle c/o Parco Pubblico G. Falcone
66010 Tollo CH",Scuola paritaria,CH1A049003
755,Abruzzo,Provincia di Chieti,Tollo,Scuola Primaria (1),Tollo Cap.-IC,"Tollo Cap.-IC
Via Cavour
66010 Tollo CH
Istituto principale:
CHIC81300T Tollo N. Nicolini",Scuola statale,CHEE81301X
756,Abruzzo,Provincia di Chieti,Tollo,Scuola Secondaria di primo grado (1),Tollo,"Tollo
Via Casale Felizzi Snc
66010 Tollo CH
Istituto principale:
CHIC81300T Tollo N. Nicolini",Scuola statale,CHMM81301V
757,Abruzzo,Provincia di Chieti,Tollo,Istituto Comprensivo (1),Tollo N. Nicolini,"Tollo N. Nicolini
Via Casale Felizzi Snc
66010 Tollo CH
Comprende le seguenti scuole:
CHAA81301P Crecchio Capoluogo - Crecchio
CHAA81302Q Villa Selciaroli - Crecchio
CHAA81303R Villa Tucci - Crecchio
CHAA81304T Canosa Sannita Capoluogo - Canosa Sannita
CHAA81305V Tollo - Capoluogo
CHEE81301X Tollo Cap.-IC
CHEE813021 Crecchio Cap. - Crecchio
CHEE813032 Canosa Sannita Capoluogo - Canosa Sannita
CHMM81301V Tollo
CHMM81302X Crecchio - I.C. Tollo - Crecchio",Scuola statale,CHIC81300T
758,Abruzzo,Provincia di Chieti,Tollo,Scuola Secondaria di secondo grado (4),Liceo C. A. Volta - Iis Volta Francavilla,"Liceo Classico
Liceo C. A. Volta - Iis Volta Francavilla
Via Papa Giovanni XXIII
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,CHPC01701L
759,Abruzzo,Provincia di Chieti,Tollo,Scuola Secondaria di secondo grado (4),Liceo Scientifico A. Volta Succ.,"Liceo Scientifico
Liceo Scientifico A. Volta Succ.
Via Nicola Calipari Sn
66026 Ortona CH
Istituto principale:
CHIS017009 A. Volta - Francavilla al Mare
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,CHPS01702R
760,Abruzzo,Provincia di Chieti,Tollo,Scuola Secondaria di secondo grado (4),Marconi,"Istituto Professionale
Marconi
Via Papa Giovanni XXIII 57
66026 Ortona CH
Istituto principale:
CHIS018005 Acciaiuoli-Einaudi
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI / OTTICO
· PROD.IND.ART. / ARTIG. / PRODUZIONI TESSILI E SARTORIALI
· ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: OTTICO
· INDUSTRIA E ARTIGIANATO PER IL MADE IN ITALY
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,CHRI01801R
761,Abruzzo,Provincia di Chieti,Tollo,Scuola Secondaria di secondo grado (4),ITC Einaudi - Iis Acciaioli,"Istituto Tecnico Economico
ITC Einaudi - Iis Acciaioli
Via Nicola Calipari 15
66026 Ortona CH
Istituto principale:
CHIS018005 Acciaiuoli-Einaudi
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· TURISMO",Scuola statale,CHTD01801B
762,Abruzzo,Provincia di Chieti,Torino di Sangro,Scuola dell'Infanzia (1),Sant'Angelo,"Sant'Angelo

66020 Torino di Sangro CH
Istituto principale:
CHIC809006 Paglieta B. Croce - Paglieta",Scuola statale,CHAA809035
763,Abruzzo,Provincia di Chieti,Torino di Sangro,Scuola Primaria (1),Torino di Sangro Cap.,"Torino di Sangro Cap.
Via S. Angelo 37
66020 Torino di Sangro CH
Istituto principale:
CHIC809006 Paglieta B. Croce - Paglieta",Scuola statale,CHEE809029
764,Abruzzo,Provincia di Chieti,Torino di Sangro,Scuola Secondaria di primo grado (1),Torino di Sangro - IC Paglieta,"Torino di Sangro - IC Paglieta
Via Aldo Moro 3
66020 Torino di Sangro CH
Istituto principale:
CHIC809006 Paglieta B. Croce - Paglieta",Scuola statale,CHMM809028
