,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
3378,Basilicata,Provincia di Potenza,Nemoli,Scuola Secondaria di secondo grado (6),I.T.T. E. Ferrari,"Istituto Tecnico Tecnologico
I.T.T. E. Ferrari
Via Cerse Dello Speziale
85044 Lauria PZ
Istituto principale:
PZIS00600A N. Miraglia
Percorsi di Studio:
· ELETTRONICA ED ELETTROTECNICA
· INFORMATICA E TELECOMUNICAZIONI
· MECCANICA, MECCATRONICA ED ENERGIA",Scuola statale,PZTF00601V
3379,Basilicata,Provincia di Potenza,Nemoli,Scuola Secondaria di secondo grado (6),I.T.T. Corso Serale Miraglia,"Istituto Tecnico Tecnologico
I.T.T. Corso Serale Miraglia
Via Cerse Dello Speziale
85044 Lauria PZ
Corso serale di:
PZIS00600A N. Miraglia",Scuola statale,PZTF006507
3380,Basilicata,Provincia di Potenza,Noepoli,Scuola dell'Infanzia (1),Noepoli - Via Roma,"Noepoli - Via Roma
Via Roma
85035 Noepoli PZ
Istituto principale:
PZIC885007 N. Sole - Senise",Scuola statale,PZAA885047
3381,Basilicata,Provincia di Potenza,Noepoli,Scuola Primaria (1),Noepoli,"Noepoli
Via Roma 47
85035 Noepoli PZ
Istituto principale:
PZIC885007 N. Sole - Senise",Scuola statale,PZEE88509N
3382,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di primo grado (1),A. Rinaldi,"A. Rinaldi
Via Siris 36
85035 Noepoli PZ
Istituto principale:
PZIC885007 N. Sole - Senise",Scuola statale,PZMM88504B
3383,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),L.C. Isabella Morra,"Liceo Classico e delle Scienze Umane
L.C. Isabella Morra
Contrada Rotalupo S.N.C.
85038 Senise PZ
Istituto principale:
PZIS01800L L. Sinisgalli
Percorsi di Studio:
· LICEO CLASSICO
· LICEO SCIENZE UMANE",Scuola statale,PZPC01801X
3384,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),I.T. Leonardo Sinisgalli,"Istituto Tecnico Professionale
I.T. Leonardo Sinisgalli
C/Da Rotalupo
85038 Senise PZ
Istituto principale:
PZIS01800L L. Sinisgalli
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· COSTRUZIONI, AMBIENTE E TERRITORIO
· SERVIZI SOCIO-SANITARI
· SERVIZI PER LA SANITA' E L'ASSISTENZA SOCIALE",Scuola statale,PZTD01801V
3385,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),I.T. Corso Serale Sinisgalli,"Istituto Tecnico Economico
I.T. Corso Serale Sinisgalli
C/Da Rotalupo
85038 Senise PZ
Corso serale di:
PZIS01800L L. Sinisgalli",Scuola statale,PZTD018507
3386,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),IPSCT,"Istituto Professionale
IPSCT
Via Circumvallazione San Leo
87073 Oriolo CS
Istituto principale:
CSIS06300D Trebisacce IPSIA - ITI - Trebisacce
Percorsi di Studio:
· SERVIZI COMMERCIALI",Scuola statale,CSRC06301C
3387,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),L.S.,"Liceo
L.S.
Viale Italia 34
85037 Sant'Arcangelo PZ
Istituto principale:
PZIS01700R Carlo Levi
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO LINGUISTICO",Scuola statale,PZPS017017
3388,Basilicata,Provincia di Potenza,Noepoli,Scuola Secondaria di secondo grado (6),I.P.S.A.S.R. Fortunato,"Istituto Professionale
I.P.S.A.S.R. Fortunato
S.Brancato
85037 Sant'Arcangelo PZ
Istituto principale:
PZRA010001 I.P.S.A.S.R. G. Fortunato - Potenza
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PZRA010056
3389,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola dell'Infanzia (2),Oppido,"Oppido
Via Passeggiata Archeologica
85015 Oppido Lucano PZ
Istituto principale:
PZIC82000C Giannone Oppido L.-Tolve",Scuola statale,PZAA820019
3390,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola dell'Infanzia (2),Paritariac. Pafundioppido Lucano,"Paritariac. Pafundioppido Lucano
Via Gen.Le Lamponio 31
85015 Oppido Lucano PZ",Scuola paritaria,PZ1A01300Q
3391,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Primaria (1),P.F. Grimaldi,"P.F. Grimaldi
Piazza S. d'Acquisto 5
85015 Oppido Lucano PZ
Istituto principale:
PZIC82000C Giannone Oppido L.-Tolve",Scuola statale,PZEE82001E
3392,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Secondaria di primo grado (1),F. Giannone - I.C. Oppido L.,"F. Giannone - I.C. Oppido L.
Piazza S. d'Acquisto 5
85015 Oppido Lucano PZ
Istituto principale:
PZIC82000C Giannone Oppido L.-Tolve",Scuola statale,PZMM82001D
3393,Basilicata,Provincia di Potenza,Oppido Lucano,Istituto Comprensivo (1),Giannone Oppido L.-Tolve,"Giannone Oppido L.-Tolve
Piazza S. d'Acquisto 5
85015 Oppido Lucano PZ
Comprende le seguenti scuole:
PZAA820019 Oppido
PZAA82002A Cancellara-Via Vaglio - Cancellara
PZAA82003B Infanzia - San Chirico Nuovo
PZAA82004C Infanzia - Tolve
PZEE82001E P.F. Grimaldi
PZEE82002G F. Frisi - Cancellara
PZEE82003L Oronzo Albanese - Tolve
PZEE82004N San Chirico Nuovo - San Chirico Nuovo
PZMM82001D F. Giannone - I.C. Oppido L.
PZMM82002E Don G. Ppe Libutti - Cancellara
PZMM82003G I Grado - San Chirico Nuovo
PZMM82004L I Grado E. Ciccotti - Tolve",Scuola statale,PZIC82000C
3394,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Secondaria di secondo grado (4),I.T. Leonardo da Vinci,"Istituto Tecnico Professionale
I.T. Leonardo da Vinci
Viale Europa
85011 Acerenza PZ
Istituto principale:
PZIS029003 E. Majorana - Genzano di Lucania
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· SERVIZI SOCIO-SANITARI",Scuola statale,PZTD029019
3395,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Secondaria di secondo grado (4),Liceo Majorana,"Liceo Scientifico e delle Scienze Umane
Liceo Majorana
Via Pennella
85013 Genzano di Lucania PZ
Istituto principale:
PZIS029003 E. Majorana
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,PZPS02901D
3396,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Secondaria di secondo grado (4),I.P.S.A.S.R. G. Fortunato Genzano di L.,"Istituto Professionale
I.P.S.A.S.R. G. Fortunato Genzano di L.
Via della Colonia 49
85013 Genzano di Lucania PZ
Istituto principale:
PZIS029003 E. Majorana
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PZRA029013
3397,Basilicata,Provincia di Potenza,Oppido Lucano,Scuola Secondaria di secondo grado (4),Corso Serale I.P.S.A.S.R. Genzano,"Istituto Professionale Servizi
Corso Serale I.P.S.A.S.R. Genzano
Via Pennella
85013 Genzano di Lucania PZ
Corso serale di:
PZIS029003 E. Majorana
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE",Scuola statale,PZRA02950B
3398,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola dell'Infanzia (3),Palazzo S. Gervasio-Rione Pola,"Palazzo S. Gervasio-Rione Pola
Rione Pola
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIC857003 G. Bosco Palazzo S. G.",Scuola statale,PZAA85701X
3399,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola dell'Infanzia (3),Auditorium Don Bosco-Palazzo Sg,"Auditorium Don Bosco-Palazzo Sg
Piazza Caduti
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIC857003 G. Bosco Palazzo S. G.",Scuola statale,PZAA857021
3400,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola dell'Infanzia (3),Sc. Mat. non Statale lo Sasso Palazzo S. Gervasio,"Sc. Mat. non Statale lo Sasso Palazzo S. Gervasio
Viale Europa 35
85026 Palazzo San Gervasio PZ",Scuola paritaria,PZ1A045007
3401,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Primaria (1),Don Bosco I.C. Palazzo S. G.,"Don Bosco I.C. Palazzo S. G.
Piazza Caduti 22-23
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIC857003 G. Bosco Palazzo S. G.",Scuola statale,PZEE857015
3402,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Secondaria di primo grado (1),G. Galilei - I.C. Palazzo S.G.,"G. Galilei - I.C. Palazzo S.G.
Viale Europa
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIC857003 G. Bosco Palazzo S. G.",Scuola statale,PZMM857014
3403,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Secondaria di secondo grado (3),Liceo Linguistico Palazzo San G.,"Liceo Linguistico
Liceo Linguistico Palazzo San G.
Viale G. Palatucci
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIS01100T G. Solimene - Lavello
Percorsi di Studio:
· LICEO LINGUISTICO",Scuola statale,PZPM011019
3404,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Secondaria di secondo grado (3),I.T.E. C. d'Errico Palazzo San G.,"Istituto Tecnico Economico
I.T.E. C. d'Errico Palazzo San G.
Viale G. Palatucci
85026 Palazzo San Gervasio PZ
Istituto principale:
PZIS01100T G. Solimene - Lavello
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,PZTD011025
3405,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Secondaria di secondo grado (3),I.T.E. Corso Serale Palazzo S.G.,"Istituto Tecnico Economico
I.T.E. Corso Serale Palazzo S.G.
Viale G. Palatucci
85026 Palazzo San Gervasio PZ
Corso serale di:
PZIS01100T G. Solimene - Lavello
Percorsi di Studio:
· AMM.FIN.MARK. / SISTEMI INFORMATIVI AZIENDALI",Scuola statale,PZTD01152E
3406,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Istituto Comprensivo (1),G. Bosco Palazzo S. G.,"G. Bosco Palazzo S. G.
Viale Europa 38
85026 Palazzo San Gervasio PZ
Comprende le seguenti scuole:
PZAA85701X Palazzo S. Gervasio-Rione Pola
PZAA857021 Auditorium Don Bosco-Palazzo Sg
PZAA857032 Montemilone-Edificio Acciani - Montemilone
PZAA857043 Forenza Via Convento - Forenza
PZAA857054 Infanzia - Maschito
PZEE857015 Don Bosco I.C. Palazzo S. G.
PZEE857026 Ten.M. Acciani - Montemilone
PZEE857037 E. Lopez - Forenza
PZEE857048 IV Novembre - Maschito
PZMM857014 G. Galilei - I.C. Palazzo S.G.
PZMM857025 Fortunato - Montemilone
PZMM857036 Bochicchio - Forenza
PZMM857047 Giura - Maschito",Scuola statale,PZIC857003
3407,Basilicata,Provincia di Potenza,Palazzo San Gervasio,Scuola Secondaria di secondo grado (1),Liceo Fermi - I. Oc. Mazzini-De Cesare,"Liceo Linguistico
Liceo Fermi - I. Oc. Mazzini-De Cesare
Corso Umberto I 263
76014 Spinazzola BT
Percorsi di Studio:
· LICEO LINGUISTICO",Scuola statale,BAPS39000B
3408,Basilicata,Provincia di Potenza,Paterno,Scuola dell'Infanzia (1),Paterno - Pecci Piazzolla,"Paterno - Pecci Piazzolla
Fraz. Pecci Piazzolla
85050 Paterno PZ
Istituto principale:
PZIC83300E B. Croce - Marsico Nuovo",Scuola statale,PZAA83305G
3409,Basilicata,Provincia di Potenza,Paterno,Scuola Primaria (1),Paterno De Blasiis,"Paterno De Blasiis
Via Mario Pagano
85050 Paterno PZ
Istituto principale:
PZIC83300E B. Croce - Marsico Nuovo",Scuola statale,PZEE83304Q
3410,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di primo grado (1),I Grado,"I Grado
Via Mario Pagano 3
85050 Paterno PZ
Istituto principale:
PZIC83300E B. Croce - Marsico Nuovo",Scuola statale,PZMM83302L
3411,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),Liceo G. Peano Marsiconuovo,"Liceo
Liceo G. Peano Marsiconuovo
Traversa II Fontanelle 2a
85052 Marsico Nuovo PZ
Istituto principale:
PZIS01900C G. Peano
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO LINGUISTICO",Scuola statale,PZPS01901V
3412,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),I.T.T. Villa d'Agri - I.O.,"Istituto Tecnico Tecnologico
I.T.T. Villa d'Agri - I.O.
Via Traversa Istituto 1
85050 Marsicovetere PZ
Percorsi di Studio:
· AGRARIA, AGROALIMENTARE E AGROINDUSTRIA",Scuola statale,PZTA04000L
3413,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),C. Pisacane,"Liceo Scientifico
C. Pisacane
Salita dei Trecento Snc
84034 Padula SA
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO (quadriennale)",Scuola statale,SAPS070007
3414,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),I.P.,"Istituto Professionale
I.P.
Via A. Pecci 80
85057 Tramutola PZ
Istituto principale:
PZIS031003 Petruccelli - Parisi - Moliterno
Percorsi di Studio:
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,PZRI03102Q
3415,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),M.T. Cicerone,"Liceo Classico
M.T. Cicerone
Via Matteotti
84036 Sala Consilina SA
Istituto principale:
SAIS01300N Marco Tullio Cicerone
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,SAPC013011
3416,Basilicata,Provincia di Potenza,Paterno,Scuola Secondaria di secondo grado (6),Ipsasr,"Istituto Professionale
Ipsasr

84036 Sala Consilina SA
Istituto principale:
SAIS01300N Marco Tullio Cicerone
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,SARA01301N
3417,Basilicata,Provincia di Potenza,Pescopagano,Scuola dell'Infanzia (1),Scuola Infanzia,"Scuola Infanzia
Via Roma
85020 Pescopagano PZ
Istituto principale:
PZIC864006 J. Stella - Muro Lucano",Scuola statale,PZAA864057
3418,Basilicata,Provincia di Potenza,Pescopagano,Scuola Primaria (1),Prim. E. De Amicis,"Prim. E. De Amicis
Via Roma
85020 Pescopagano PZ
Istituto principale:
PZIC864006 J. Stella - Muro Lucano",Scuola statale,PZEE86405C
3419,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di primo grado (1),I Grado G. Deledda,"I Grado G. Deledda
Via E.Gianturco
85020 Pescopagano PZ
Istituto principale:
PZIC864006 J. Stella - Muro Lucano",Scuola statale,PZMM864039
3420,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (1),I.P. Tenente Righetti,"Istituto Professionale
I.P. Tenente Righetti
Via Roma
85020 Pescopagano PZ
Istituto principale:
PZIS007006 Ten. R. Righetti - Melfi
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI / ODONTOTECNICO
· MANUTENZIONE E ASSISTENZA TECNICA
· ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO",Scuola statale,PZRI00702V
3421,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (5),A. M. Maffucci,"Liceo Scientifico
A. M. Maffucci
Via Palude Pittoli
83045 Calitri AV
Istituto principale:
AVIS008001 Ist. Sup. A. M. Maffucci
Percorsi di Studio:
· LICEO SCIENTIFICO",Scuola statale,AVPS00801B
3422,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (5),S. Scoca,"Liceo Artistico
S. Scoca
Via Palude Pittoli
83045 Calitri AV
Istituto principale:
AVIS008001 Ist. Sup. A. M. Maffucci
Percorsi di Studio:
· LICEO ARTISTICO ARTISTICO NUOVO ORDINAMENTO
· LICEO ARTISTICO DESIGN - ARTE DELL'ARREDAMENTO E DEL LEGNO
· LICEO ARTISTICO DESIGN - ARTE DELLA CERAMICA",Scuola statale,AVSD00801T
3423,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (5),Istituto Suoeriore A.M. Maffucci (Corso serale),"Liceo Artistico
Istituto Suoeriore A.M. Maffucci (Corso serale)
Via Circumvallazione
83045 Calitri AV
Corso serale di:
AVIS008001 Ist. Sup. A. M. Maffucci",Scuola statale,AVSD008517
3424,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (5),Agrario Maffucci,"Istituto Tecnico Tecnologico
Agrario Maffucci
Via degli Stati Uniti d'America
83045 Calitri AV
Istituto principale:
AVIS008001 Ist. Sup. A. M. Maffucci",Scuola statale,AVTA00801R
3425,Basilicata,Provincia di Potenza,Pescopagano,Scuola Secondaria di secondo grado (5),Maffucci (Corso serale),"Istituto Tecnico Tecnologico
Maffucci (Corso serale)
Via Circumvallazione
83045 Calitri AV
Corso serale di:
AVIS008001 Ist. Sup. A. M. Maffucci",Scuola statale,AVTA008505
3426,Basilicata,Provincia di Potenza,Picerno,Scuola dell'Infanzia (1),Picerno Arcobaleno,"Picerno Arcobaleno
Via XXV Aprile
85055 Picerno PZ
Istituto principale:
PZIC86200E Picerno",Scuola statale,PZAA86201B
3427,Basilicata,Provincia di Potenza,Picerno,Scuola Primaria (1),Primaria - I.C.,"Primaria - I.C.

85055 Picerno PZ
Istituto principale:
PZIC86200E Picerno",Scuola statale,PZEE86201L
3428,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di primo grado (1),I Grado Fortunato IC,"I Grado Fortunato IC
Via Aldo Moro Snc
85055 Picerno PZ
Istituto principale:
PZIC86200E Picerno",Scuola statale,PZMM86201G
3429,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di secondo grado (1),I.T.T. Einstein,"Istituto Tecnico Tecnologico
I.T.T. Einstein
Via Campo Donei
85055 Picerno PZ
Istituto principale:
PZIS022008 Einstein - De Lorenzo - Potenza
Percorsi di Studio:
· INFORMATICA E TELECOMUNICAZIONI",Scuola statale,PZTF02203V
3430,Basilicata,Provincia di Potenza,Picerno,Istituto Comprensivo (1),Picerno,"Picerno
Via Aldo Moro S.N.C
85055 Picerno PZ
Comprende le seguenti scuole:
PZAA86201B Picerno Arcobaleno
PZAA86202C Vietri di Pz-C/so V. Emanuele - Vietri di Potenza
PZEE86201L Primaria - I.C.
PZEE86203P Vietri di Potenza - Vietri di Potenza
PZMM86201G I Grado Fortunato IC
PZMM86202L I Grado Alighieri Vietri - Vietri di Potenza",Scuola statale,PZIC86200E
3431,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di secondo grado (4),I.P.S.A.S.R. G. Fortunato Lagopesole,"Istituto Professionale
I.P.S.A.S.R. G. Fortunato Lagopesole
Via Leopardi
85021 Avigliano PZ
Istituto principale:
PZRA010001 I.P.S.A.S.R. G. Fortunato - Potenza
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,PZRA010045
3432,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di secondo grado (4),I.P. Corso Serale Fortunato Lagopesole,"Istituto Professionale Servizi
I.P. Corso Serale Fortunato Lagopesole
Via Leopardi
85021 Avigliano PZ
Corso serale di:
PZRA010001 I.P.S.A.S.R. G. Fortunato - Potenza
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE",Scuola statale,PZRA01051B
3433,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di secondo grado (4),I.T.E. F. S. Nitti,"Istituto Tecnico Economico
I.T.E. F. S. Nitti
Via XVIII Agosto S.N.C.
85021 Avigliano PZ
Istituto principale:
PZIS02400X Da Vinci-Nitti - Potenza",Scuola statale,PZTD024016
3434,Basilicata,Provincia di Potenza,Picerno,Scuola Secondaria di secondo grado (4),I.T.E. Corso Serale,"Istituto Tecnico Economico
I.T.E. Corso Serale
Via XVIII Agosto S.N.C.
85021 Avigliano PZ
Corso serale di:
PZIS02400X Da Vinci-Nitti - Potenza",Scuola statale,PZTD02451G
3435,Basilicata,Provincia di Potenza,Pietragalla,Scuola dell'Infanzia (3),Pietragalla-Fraz. Cappelluccia,"Pietragalla-Fraz. Cappelluccia

85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZAA82901Q
3436,Basilicata,Provincia di Potenza,Pietragalla,Scuola dell'Infanzia (3),Pietragalla-Fraz.S. Giorgio,"Pietragalla-Fraz.S. Giorgio

85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZAA82902R
3437,Basilicata,Provincia di Potenza,Pietragalla,Scuola dell'Infanzia (3),Pietragalla Centro,"Pietragalla Centro
Via S.Demetrio
85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZAA82903T
3438,Basilicata,Provincia di Potenza,Pietragalla,Scuola Primaria (3),Primaria - I.C.,"Primaria - I.C.
Via San Demetrio
85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZEE829011
3439,Basilicata,Provincia di Potenza,Pietragalla,Scuola Primaria (3),Pietragalla Fraz. S. Giorgio,"Pietragalla Fraz. S. Giorgio

85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZEE829022
3440,Basilicata,Provincia di Potenza,Pietragalla,Scuola Primaria (3),Pietragalla Fraz. Lolla,"Pietragalla Fraz. Lolla

85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZEE829033
3441,Basilicata,Provincia di Potenza,Pietragalla,Scuola Secondaria di primo grado (2),I Grado San Giorgio - Lolla,"I Grado San Giorgio - Lolla
Via Bologna Snc
85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZMM82901X
3442,Basilicata,Provincia di Potenza,Pietragalla,Scuola Secondaria di primo grado (2),Mario Zotta-I.C.,"Mario Zotta-I.C.
Via S.Demetrio 95
85016 Pietragalla PZ
Istituto principale:
PZIC82900V Pietragalla",Scuola statale,PZMM829021
3443,Basilicata,Provincia di Potenza,Pietragalla,Istituto Comprensivo (1),Pietragalla,"Pietragalla
Via S. Demetrio 95
85016 Pietragalla PZ
Comprende le seguenti scuole:
PZAA82901Q Pietragalla-Fraz. Cappelluccia
PZAA82902R Pietragalla-Fraz.S. Giorgio
PZAA82903T Pietragalla Centro
PZAA82904V Acerenza-Piani Maddalena - Acerenza
PZEE829011 Primaria - I.C.
PZEE829022 Pietragalla Fraz. S. Giorgio
PZEE829033 Pietragalla Fraz. Lolla
PZEE829044 Primaria Pestolazzi - Acerenza
PZMM82901X I Grado San Giorgio - Lolla
PZMM829021 Mario Zotta-I.C.
PZMM829032 Mons. Cavalla - Acerenza",Scuola statale,PZIC82900V
3444,Basilicata,Provincia di Potenza,Pietragalla,Scuola Secondaria di secondo grado (1),I.T. Leonardo da Vinci,"Istituto Tecnico Professionale
I.T. Leonardo da Vinci
Viale Europa
85011 Acerenza PZ
Istituto principale:
PZIS029003 E. Majorana - Genzano di Lucania
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING
· SERVIZI SOCIO-SANITARI",Scuola statale,PZTD029019
3445,Basilicata,Provincia di Potenza,Pietrapertosa,Scuola dell'Infanzia (2),Pietrapertosa Capoluogo,"Pietrapertosa Capoluogo
Contrada Sant'Angelo 51
85010 Pietrapertosa PZ
Istituto principale:
PZIC821008 Alfieri Laurenzana-Albano - Laurenzana",Scuola statale,PZAA821059
